,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6
Timestamp,,,,,,,
1702976720000,16813.3,16805.5,16810.316666659997,16711.516666659998,16713.35,16809.03333333,
1702976725000,16907.16666666,16918.08333333,16922.4,16823.61666666,16811.4,16912.66666666,
1702976730000,16963.516666659998,16995.7,16962.33333333,16910.96666666,16921.65,16997.0,
1702976735000,17007.066666659997,17012.816666659997,17014.03333333,16954.78333333,16975.63333333,17031.8,
1702976740000,16995.41666666,16998.11666666,16992.53333333,17014.983333329998,17028.16666666,17011.25,
1702976745000,17059.91666666,17033.266666659998,17029.08333333,16993.2,16995.83333333,17020.11666666,
1702976750000,17141.15,17179.9,17143.516666659998,17025.88333333,17075.21666666,17176.83333333,
1702976755000,17129.4,17110.733333329998,17117.78333333,17167.86666666,17159.5,17104.1,
1702976760000,17216.78333333,17199.35,17204.58333333,17108.11666666,17117.65,17211.88333333,
1702976765000,17295.9,17296.58333333,17285.05,17207.816666659997,17217.233333329998,17304.983333329998,
1702976770000,17414.41666666,17407.816666659997,17405.13333333,17291.2,17309.45,17407.16666666,
1702976775000,17537.016666659998,17544.38333333,17520.28333333,17409.4,17408.61666666,17522.566666659997,
1702976780000,17530.316666659997,17521.63333333,17525.066666659997,17527.8,17528.95,17523.96666666,
1702976785000,17544.13333333,17525.96666666,17519.71666666,17523.766666659998,17520.016666659998,17535.68333333,
1702976790000,17576.88333333,17562.233333329998,17592.38333333,17535.75,17532.516666659998,17543.733333329998,
1702976795000,17605.85,17584.066666659997,17584.05,17574.11666666,17573.2,17580.4,
1702976800000,17666.0,17655.16666666,17656.0,17583.68333333,17580.68333333,17656.0,
1702976805000,17670.8,17647.816666659997,17660.96666666,17657.53333333,17649.41666666,17660.816666659997,
1702976810000,17707.983333329998,17656.63333333,17692.15,17657.233333329998,17640.35,17661.21666666,
1702976815000,17754.9,17764.16666666,17751.18333333,17660.316666659997,17678.68333333,17763.91666666,
1702976820000,17675.38333333,17684.03333333,17675.63333333,17760.316666659997,17754.96666666,17671.15,
1702976825000,17695.016666659998,17680.68333333,17687.733333329998,17676.1,17670.91666666,17672.88333333,
1702976830000,17708.33333333,17707.75,17707.95,17671.61666666,17656.43333333,17697.41666666,
1702976835000,17721.16666666,17712.316666659997,17719.233333329998,17699.96666666,17699.8,17713.43333333,
1702976840000,17783.38333333,17774.1,17773.13333333,17717.0,17721.21666666,17778.6,
1702976845000,17778.45,17777.9,17786.46666666,17779.35,17778.5,17777.75,
1702976850000,17809.6,17802.4,17806.85,17775.41666666,17763.86666666,17808.983333329998,
1702976855000,17749.13333333,17750.71666666,17740.93333333,17806.71666666,17810.36666666,17742.566666659997,
1702976860000,17777.41666666,17768.066666659997,17774.483333329998,17745.63333333,17747.91666666,17763.516666659998,
1702976865000,17796.8,17808.61666666,17811.88333333,17771.766666659998,17771.233333329998,17799.066666659997,
1702976870000,17781.08333333,17775.68333333,17779.266666659998,17809.566666659997,17825.21666666,17776.35,
1702976875000,17847.78333333,17845.05,17849.2,17781.38333333,17776.43333333,17848.6,
1702976880000,17933.2,17925.33333333,17921.58333333,17848.7,17847.733333329998,17935.35,
1702976885000,17956.566666659997,17963.63333333,17960.66666666,17928.08333333,17929.733333329998,17962.8,
1702976890000,18012.3,18005.3,18015.45,17972.65,17991.6,18021.55,
1702976895000,18062.65,18055.08333333,18063.016666659998,18014.566666659997,18005.266666659998,18068.15,
1702976900000,18106.46666666,18111.25,18095.5,18065.35,18047.733333329998,18089.53333333,
1702976905000,18167.45,18172.6,18157.483333329998,18098.03333333,18112.46666666,18167.45,
1702976910000,18114.68333333,18123.85,18116.96666666,18164.91666666,18178.233333329998,18114.13333333,
1702976915000,18048.78333333,18070.45,18079.78333333,18119.66666666,18115.516666659998,18069.36666666,
1702976920000,17965.78333333,17955.68333333,17966.11666666,18070.18333333,18050.85,17971.05,
1702976925000,17893.016666659998,17894.83333333,17883.483333329998,17965.566666659997,17975.13333333,17904.45,
1702976930000,17874.516666659998,17892.75,17888.15,17883.93333333,17892.28333333,17888.266666659998,
1702976935000,17841.733333329998,17825.13333333,17842.46666666,17885.35,17891.016666659998,17840.91666666,
1702976940000,17829.88333333,17834.13333333,17837.766666659998,17841.266666659998,17842.9,17824.0,
1702976945000,17785.05,17794.71666666,17800.78333333,17834.233333329998,17823.21666666,17796.483333329998,
1702976950000,17601.28333333,17630.1,17619.6,17793.13333333,17782.16666666,17617.96666666,
1702976955000,17556.266666659998,17563.816666659997,17561.65,17622.316666659997,17625.016666659998,17562.68333333,
1702976960000,17525.71666666,17531.05,17544.33333333,17556.83333333,17568.983333329998,17531.21666666,
1702976965000,17432.58333333,17425.16666666,17443.95,17531.45,17528.61666666,17427.8,
1702976970000,17438.13333333,17430.53333333,17436.38333333,17418.78333333,17386.18333333,17442.78333333,
1702976975000,17536.566666659997,17522.516666659998,17519.0,17440.33333333,17442.066666659997,17530.18333333,
1702976980000,17557.88333333,17569.55,17562.1,17529.5,17525.53333333,17552.38333333,
1702976985000,17604.63333333,17600.41666666,17602.3,17561.75,17561.43333333,17594.9,
1702976990000,17591.36666666,17586.0,17595.05,17601.46666666,17593.9,17590.28333333,
1702976995000,17572.483333329998,17617.316666659997,17599.58333333,17587.38333333,17585.75,17605.55,
1702977000000,17599.11666666,17593.08333333,17593.266666659998,17609.35,17561.0,17593.25,
1702977005000,,,,17591.38333333,17592.68333333,,
1702977010000,,,,,,,
1702977050000,,0.0,0.0,0.0,0.0,0.0,0.0
1702977055000,0.0,63.8166666667,0.0,58.2,0.0,0.0,0.0
1702977060000,55.35,564.4,61.8166666667,564.3833333333,79.3833333333,53.1666666667,54.5
1702977065000,456.9833333333,1595.95,550.2666666666,1583.95,598.8666666666,507.1833333333,507.2
1702977070000,1417.5833333333,2697.3333333333,1571.2833333332999,2687.6833333332997,1649.3666666666,1520.7166666666,1517.9
1702977075000,2525.6,3718.25,2662.5833333333,3717.33333333,2742.5833333333,2617.4166666666,2598.8833333333
1702977080000,3556.76666667,4779.91666667,3704.35,4771.51666667,3773.41666667,3662.38333333,3661.56666667
1702977085000,4616.25,5939.483333329999,4758.01666667,5934.516666670001,4796.91666667,4733.28333333,4723.25
1702977090000,5755.76666667,7130.25,5912.08333333,7116.183333329999,5997.33333333,5858.316666670001,5850.566666670001
1702977095000,6961.9,8397.2,7100.28333333,8387.633333329999,7173.78333333,7079.4,7061.03333333
1702977100000,8214.51666666,9696.4,8370.25,9688.73333333,8454.36666666,8335.2,8316.76666666
1702977105000,9546.11666666,10905.35,9684.76666666,10891.133333329999,9727.85,9641.5,9633.76666666
1702977110000,10784.45,12333.8,10883.18333333,12319.866666659998,10990.0,10883.16666666,10883.16666666
1702977115000,12143.0,13640.016666659998,12295.966666659999,13636.16666666,12384.116666659998,12237.68333333,12237.516666659998
1702977120000,13466.98333333,14491.283333329999,13608.68333333,14477.2,13680.516666659998,13566.9,13542.466666659999
1702977125000,14418.41666666,14717.33333333,14467.116666659998,14715.48333333,14471.366666659998,14477.633333329999,14468.866666659998
1702977130000,14740.1,15071.366666659998,14689.41666666,15081.15,14739.33333333,14724.3,14706.75
1702977135000,15074.8,15516.283333329999,15079.033333329999,15517.18333333,15106.133333329999,15084.65,15081.216666659999
1702977140000,15491.283333329999,15851.783333329999,15489.016666659998,15856.85,15516.06666666,15480.85,15474.93333333
1702977145000,15833.83333333,15990.0,15846.216666659999,15981.016666659998,15846.366666659998,15823.466666659999,15824.66666666
1702977150000,15987.18333333,16225.466666659999,15974.81666666,16220.35,15990.73333333,15964.66666666,15951.65
1702977155000,16209.48333333,16331.466666659999,16231.73333333,16333.6,16240.15,16207.7,16206.91666666
1702977160000,16317.266666659998,16449.7,16316.81666666,16443.266666659998,16327.95,16300.766666659998,16313.25
1702977165000,16424.65,16459.6,16436.733333329998,16470.86666666,16437.65,16421.316666659997,16426.6
1702977170000,16395.43333333,16383.56666666,16451.36666666,16397.25,16426.91666666,16407.96666666,16383.883333329999
1702977175000,16387.53333333,16418.6,16393.733333329998,16413.63333333,16387.55,16400.85,16392.3
1702977180000,16414.233333329998,16422.13333333,16423.766666659998,16421.58333333,16425.35,16422.8,16436.983333329998
1702977185000,16431.4,16477.016666659998,16417.33333333,16490.86666666,16424.766666659998,16430.8,16436.18333333
1702977190000,16486.15,16488.95,16501.78333333,16485.11666666,16485.13333333,16463.41666666,16458.41666666
1702977195000,16471.28333333,16454.53333333,16484.91666666,16449.3,16464.4,16476.266666659998,16477.78333333
1702977200000,16453.88333333,16443.25,16465.266666659998,16446.45,16444.91666666,16463.8,16453.516666659998
1702977205000,16460.65,16598.45,16459.233333329998,16599.766666659998,16470.66666666,16460.41666666,16458.11666666
1702977210000,16596.83333333,16615.93333333,16598.55,16635.96666666,16597.85,16624.71666666,16613.55
1702977215000,16612.45,16698.233333329998,16605.816666659997,16703.86666666,16628.3,16603.96666666,16604.55
1702977220000,16706.8,16688.983333329998,16711.316666659997,16691.85,16698.3,16708.46666666,16698.61666666
1702977225000,16680.33333333,16874.38333333,16679.766666659998,16877.33333333,16685.35,16696.43333333,16684.7
1702977230000,16874.4,16958.03333333,16877.316666659997,16950.08333333,16877.316666659997,16864.63333333,16881.733333329998
1702977235000,16956.15,17000.08333333,16950.016666659998,17012.6,16964.13333333,16951.16666666,16954.96666666
1702977240000,17000.28333333,17109.55,17000.766666659998,17117.85,16992.1,16997.25,16988.83333333
1702977245000,17091.45,17163.46666666,17118.3,17152.35,17096.68333333,17088.3,17061.483333329998
1702977250000,17125.46666666,17142.733333329998,17158.53333333,17144.0,17137.45,17165.63333333,17164.03333333
1702977255000,17141.11666666,17138.9,17144.0,17138.36666666,17151.38333333,17136.2,17130.58333333
1702977260000,17136.71666666,17208.18333333,17124.53333333,17201.05,17152.18333333,17139.41666666,17145.4
1702977265000,17198.83333333,17190.05,17178.733333329998,17207.66666666,17188.316666659997,17175.46666666,17179.85
1702977270000,17202.66666666,17193.46666666,17210.08333333,17189.8,17197.4,17201.96666666,17216.316666659997
1702977275000,17199.78333333,17183.16666666,17200.93333333,17183.03333333,17179.05,17200.96666666,17207.35
1702977280000,17192.8,17202.16666666,17177.93333333,17212.4,17196.566666659997,17183.516666659998,17192.83333333
1702977285000,17214.316666659997,17198.03333333,17208.5,17193.91666666,17200.63333333,17179.86666666,17189.36666666
1702977290000,17200.13333333,17196.483333329998,17194.18333333,17192.2,17202.11666666,17185.13333333,17173.0
1702977295000,17195.316666659997,17210.7,17195.35,17198.3,17191.6,17196.566666659997,17190.83333333
1702977300000,17206.8,17170.86666666,17193.16666666,17165.58333333,17213.15,17197.2,17208.733333329998
1702977305000,17178.11666666,17040.65,17167.483333329998,17048.46666666,17184.733333329998,17177.03333333,17196.483333329998
1702977310000,17174.316666659997,16784.35,17052.816666659997,16774.2,17031.18333333,17056.35,17075.516666659998
1702977315000,16916.983333329998,16543.43333333,16790.13333333,16536.566666659997,16771.266666659998,16805.71666666,16815.63333333
1702977320000,16677.45,16283.716666659999,16567.516666659998,16290.65,16539.21666666,16563.15,16568.38333333
1702977325000,16405.266666659998,16038.25,16298.23333333,16026.15,16313.15,16308.98333333,16304.06666666
1702977330000,16162.283333329999,15773.66666666,16026.716666659999,15772.1,16021.95,16042.16666666,16048.41666666
1702977335000,15903.23333333,15523.133333329999,15781.95,15523.35,15773.283333329999,15783.266666659998,15785.93333333
1702977340000,15651.4,15287.56666666,15527.766666659998,15288.55,15511.93333333,15541.966666659999,15541.383333329999
1702977345000,15407.66666666,15082.616666659998,15294.016666659998,15085.66666666,15317.35,15320.83333333,15317.65
1702977350000,15204.06666666,14837.783333329999,15089.25,14848.98333333,15072.3,15112.966666659999,15117.366666659998
1702977355000,14976.383333329999,14566.68333333,14847.8,14579.8,14825.23333333,14859.366666659998,14862.85
1702977360000,14689.43333333,14332.83333333,14585.033333329999,14341.06666666,14556.93333333,14595.93333333,14593.016666659998
1702977365000,14457.65,14286.16666666,14345.9,14288.8,14364.033333329999,14340.6,14345.3
1702977370000,14285.8,14287.216666659999,14282.15,14290.85,14286.283333329999,14286.25,14275.7
1702977375000,14287.25,14290.68333333,14285.5,14302.766666659998,14284.75,14286.1,14290.133333329999
1702977380000,14288.533333329999,14284.35,14286.216666659999,14282.866666659998,14286.58333333,14286.91666666,14275.766666659998
1702977385000,14286.41666666,14288.18333333,14287.06666666,14284.866666659998,14283.18333333,14286.383333329999,14285.16666666
1702977390000,14252.83333333,14292.41666666,14275.55,14289.25,14282.216666659999,14255.68333333,14267.033333329999
1702977395000,14288.7,14268.0,14276.783333329999,14268.883333329999,14287.616666659998,14286.766666659998,14289.283333329999
1702977400000,14210.533333329999,14288.216666659999,14272.5,14288.23333333,14258.93333333,14255.06666666,14254.15
1702977405000,14283.8,14285.98333333,14286.33333333,14284.43333333,14288.68333333,14284.516666659998,14284.5
1702977410000,14293.73333333,14286.966666659999,14281.25,14280.866666659998,14285.516666659998,14280.2,14288.31666666
1702977415000,14282.65,14287.766666659998,14289.06666666,14283.633333329999,14296.7,14295.43333333,14282.2
1702977420000,14299.45,14285.23333333,14286.83333333,14286.8,14288.716666659999,14301.3,14287.9
1702977425000,14291.48333333,14287.383333329999,14285.8,14275.83333333,14275.8,14303.98333333,14284.85
1702977430000,14285.16666666,14283.533333329999,14286.216666659999,14282.65,14285.633333329999,14297.883333329999,14288.766666659998
1702977435000,14287.48333333,14280.55,14275.7,14268.783333329999,14283.1,14298.15,14282.81666666
1702977440000,14259.783333329999,,14266.15,,14238.95,14282.716666659999,14272.783333329999
