,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1701875920000,12714.91666666,13152.7,13180.75,12979.85,,,,
1701875925000,13047.41666666,13025.716666659999,13040.533333329999,13119.18333333,,,,
1701875930000,12898.41666666,13281.56666666,13350.5,12962.15,,,,
1701875935000,13107.41666666,13116.55,13183.18333333,13066.966666659999,,,,
1701875940000,13264.56666666,13274.75,13300.73333333,13326.133333329999,,,,
1701875945000,12964.16666666,13550.98333333,13569.266666659998,13031.93333333,,,,
1701875950000,12878.633333329999,13439.08333333,13521.4,13160.516666659998,,,,
1701875955000,12969.2,13106.45,13192.48333333,13026.08333333,,,,
1701875960000,12918.68333333,13192.366666659998,13245.23333333,13137.83333333,,,,
1701875965000,13071.3,13161.716666659999,13214.65,13151.883333329999,,,,
1701875970000,12956.55,13317.016666659998,13380.533333329999,13239.783333329999,,,,
1701875975000,12978.216666659999,13185.216666659999,13474.48333333,13037.0,,,,
1701875980000,12838.6,13145.0,13276.48333333,12760.516666659998,,,,
1701875985000,12950.81666666,12967.3,13162.33333333,12760.83333333,,,,
1701875990000,12932.466666659999,12927.8,12992.35,12997.0,,,,
1701875995000,12933.0,13147.56666666,13225.25,12980.08333333,,,,
1701876000000,12747.866666659998,13111.5,13208.16666666,12798.766666659998,,,,
1701876005000,12828.85,12907.1,13026.05,13119.383333329999,,,,
1701876010000,13088.966666659999,13048.6,13111.65,12906.4,,,,
1701876015000,12856.15,13063.9,13128.56666666,13162.2,,,,
1701876020000,13060.283333329999,13321.9,13405.81666666,12978.16666666,,,,
1701876025000,12923.866666659998,13274.35,13557.66666666,12979.383333329999,,,,
1701876030000,13063.0,13131.05,13213.133333329999,12885.08333333,,,,
1701876035000,12950.68333333,13052.766666659998,13117.866666659998,13115.283333329999,,,,
1701876040000,13162.58333333,13297.883333329999,13286.75,13228.466666659999,,,,
1701876045000,12680.75,13394.516666659998,13455.81666666,12901.35,,,,
